Fecha;Interno;Km
20-11-2024;7114;216,81
20-11-2024;7115;153,86
20-11-2024;7116;254,65
20-11-2024;7117;230,86
20-11-2024;7118;223,83
20-11-2024;7119;277,65
20-11-2024;7120;196,07
20-11-2024;7121;191,73
20-11-2024;7122;180,9
20-11-2024;7123;220,41
20-11-2024;7125;268,74
20-11-2024;7130;227,43
20-11-2024;7131;209,54
20-11-2024;7132;242,36
20-11-2024;7133;137,53
20-11-2024;7134;214,4
20-11-2024;7135;179,17
20-11-2024;7136;256,1
20-11-2024;7137;211,35
20-11-2024;7138;153,68
21-11-2024;3001;229,67
21-11-2024;3002;269,2
21-11-2024;3003;153,15
21-11-2024;3004;136,91
21-11-2024;3005;229,47
21-11-2024;3006;219,57
21-11-2024;3007;49,84
21-11-2024;3008;197,03
21-11-2024;3009;243,37
21-11-2024;3010;173,64
21-11-2024;3012;147,16
21-11-2024;3014;227,66
21-11-2024;3015;281,06
21-11-2024;3097;213,94
21-11-2024;3098;253,52
21-11-2024;3099;273,63
21-11-2024;3100;271,63
21-11-2024;3101;239,6
21-11-2024;3102;274,89
21-11-2024;3104;225,15
21-11-2024;3105;227,79
21-11-2024;3106;207,14
21-11-2024;3107;245,97
21-11-2024;3108;242,2
21-11-2024;3109;256,88
21-11-2024;3110;269,26
21-11-2024;3111;223,85
21-11-2024;3112;171,6
21-11-2024;3113;212,78
21-11-2024;3114;216,92
21-11-2024;3115;185,93
21-11-2024;3116;189,22
21-11-2024;7015;221,41
21-11-2024;7016;183,4
21-11-2024;7017;247,96
21-11-2024;7018;74,69
21-11-2024;7019;215,5
21-11-2024;7020;208,79
21-11-2024;7021;223,24
21-11-2024;7022;214,83
21-11-2024;7023;105,36
21-11-2024;7024;242,21
21-11-2024;7040;156,32
21-11-2024;7071;250,54
21-11-2024;7079;242,16
21-11-2024;7080;204,08
21-11-2024;7094;264,44
21-11-2024;7100;215,77
21-11-2024;7101;237,82
21-11-2024;7102;259,94
21-11-2024;7103;249,5
21-11-2024;7104;163,23
21-11-2024;7105;232,59
21-11-2024;7106;218,07
21-11-2024;7107;230,97
21-11-2024;7108;102,89
21-11-2024;7110;229,64
21-11-2024;7111;232,18
21-11-2024;7112;231,98
21-11-2024;7114;172,09
21-11-2024;7115;243,28
21-11-2024;7116;218,76
21-11-2024;7117;233,72
21-11-2024;7118;194,52
21-11-2024;7119;230,59
21-11-2024;7120;197,33
21-11-2024;7121;232,76
21-11-2024;7122;207,41
21-11-2024;7123;141,39
21-11-2024;7124;170,98
21-11-2024;7125;252,38
21-11-2024;7130;211,27
21-11-2024;7131;223,87
21-11-2024;7132;229,38
21-11-2024;7133;183,13
21-11-2024;7134;177,52
21-11-2024;7135;228,76
21-11-2024;7136;275,3
21-11-2024;7137;182,65
21-11-2024;7138;211,21
22-11-2024;3001;169,86
22-11-2024;3002;273,34
22-11-2024;3003;137,59
22-11-2024;3004;226,5
22-11-2024;3005;196,54
22-11-2024;3006;213,48
22-11-2024;3007;124,68
22-11-2024;3008;242,69
22-11-2024;3009;150,39
22-11-2024;3010;192,96
22-11-2024;3012;185,2
22-11-2024;3014;167,56
22-11-2024;3015;245,07
22-11-2024;3097;220,39
22-11-2024;3098;104,52
22-11-2024;3099;288,27
22-11-2024;3100;200,39
22-11-2024;3101;189,22
22-11-2024;3102;181,89
22-11-2024;3104;245,24
22-11-2024;3105;189,9
22-11-2024;3106;229,31
22-11-2024;3107;252,8
22-11-2024;3108;194,04
22-11-2024;3109;230,81
22-11-2024;3110;247,47
22-11-2024;3111;150,03
22-11-2024;3112;234,51
22-11-2024;3113;181,93
22-11-2024;3114;218,24
22-11-2024;3115;208,94
22-11-2024;3116;235,02
22-11-2024;7015;186,28
22-11-2024;7016;183,89
22-11-2024;7017;272,4
22-11-2024;7018;235,3
22-11-2024;7019;138,57
22-11-2024;7020;157,33
22-11-2024;7021;140,43
22-11-2024;7022;198,93
22-11-2024;7024;208,14
22-11-2024;7040;214,45
22-11-2024;7071;203,39
22-11-2024;7079;212,93
22-11-2024;7080;209,26
22-11-2024;7094;256,68
22-11-2024;7100;209,73
22-11-2024;7101;136,16
22-11-2024;7102;202,01
22-11-2024;7103;226,71
22-11-2024;7104;183,99
22-11-2024;7105;231,54
22-11-2024;7106;210,72
22-11-2024;7107;161,1
22-11-2024;7108;218,28
22-11-2024;7110;231,16
22-11-2024;7111;245,12
22-11-2024;7112;232,22
22-11-2024;7114;152,31
22-11-2024;7115;246,63
22-11-2024;7116;242,03
22-11-2024;7117;248,02
22-11-2024;7118;200,03
22-11-2024;7119;214,47
22-11-2024;7120;241,82
22-11-2024;7121;127,49
22-11-2024;7122;241,32
22-11-2024;7123;234,18
22-11-2024;7124;250,55
22-11-2024;7125;212,84
22-11-2024;7130;173,69
22-11-2024;7131;155,15
22-11-2024;7132;210,08
22-11-2024;7133;189,98
22-11-2024;7134;280,9
22-11-2024;7135;152,85
22-11-2024;7136;218,48
22-11-2024;7137;133,93
22-11-2024;7138;217,72
23-11-2024;3001;232,67
23-11-2024;3002;134,39
23-11-2024;3004;87,47
23-11-2024;3005;194,49
23-11-2024;3006;203,91
23-11-2024;3007;90,81
23-11-2024;3008;111,62
23-11-2024;3009;131,65
23-11-2024;3010;249,99
23-11-2024;3011;59,44
23-11-2024;3012;190,37
23-11-2024;3014;131,25
23-11-2024;3015;145,27
23-11-2024;3097;225,87
23-11-2024;3098;170,62
23-11-2024;3099;271,12
23-11-2024;3100;102,85
23-11-2024;3101;117,16
23-11-2024;3102;257,07
23-11-2024;3104;208,12
23-11-2024;3105;248,31
23-11-2024;3106;251,22
23-11-2024;3107;196,78
23-11-2024;3108;238,7
23-11-2024;3109;213,79
23-11-2024;3110;205,77
23-11-2024;3111;210,3
23-11-2024;3112;185,59
23-11-2024;3113;161,89
23-11-2024;3114;215,77
23-11-2024;3115;243,4
23-11-2024;3116;205,15
23-11-2024;7015;89,76
23-11-2024;7016;123,23
23-11-2024;7017;89,5
23-11-2024;7018;152,33
23-11-2024;7019;69,83
23-11-2024;7020;172,54
23-11-2024;7021;79,51
23-11-2024;7022;175,47
23-11-2024;7024;117,4
23-11-2024;7040;80,19
23-11-2024;7071;141,96
23-11-2024;7079;159,45
23-11-2024;7080;149,87
23-11-2024;7094;29,27
23-11-2024;7100;200,91
23-11-2024;7101;180,74
23-11-2024;7102;219,01
23-11-2024;7103;176,18
23-11-2024;7104;116,15
23-11-2024;7105;214,65
23-11-2024;7106;178,13
23-11-2024;7107;241,63
23-11-2024;7108;190,02
23-11-2024;7110;221,76
23-11-2024;7111;196,44
23-11-2024;7112;213,79
23-11-2024;7114;130,79
23-11-2024;7115;197
23-11-2024;7116;240,66
23-11-2024;7117;210,78
23-11-2024;7118;223,08
23-11-2024;7119;190,12
23-11-2024;7120;210,85
23-11-2024;7121;152,03
23-11-2024;7122;245,46
23-11-2024;7123;138,38
23-11-2024;7124;158,26
23-11-2024;7125;58,73
23-11-2024;7130;74,9
23-11-2024;7131;163,08
23-11-2024;7132;146,56
23-11-2024;7133;86,46
23-11-2024;7134;121,42
23-11-2024;7135;31,74
23-11-2024;7136;118,18
23-11-2024;7137;139,14
23-11-2024;7138;106,82
24-11-2024;3001;208,57
24-11-2024;3002;173,96
24-11-2024;3005;194,72
24-11-2024;3006;134,88
24-11-2024;3007;198,04
24-11-2024;3008;224,22
24-11-2024;3009;132
24-11-2024;3010;223,29
24-11-2024;3012;175,96
24-11-2024;3014;216,08
24-11-2024;3015;130,13
24-11-2024;3097;268,55
24-11-2024;3098;188,63
24-11-2024;3099;277,89
24-11-2024;3100;210,16
24-11-2024;3101;186,95
24-11-2024;3102;205,68
24-11-2024;3104;186,3
24-11-2024;3105;97,24
24-11-2024;3106;111,67
24-11-2024;3107;269,45
24-11-2024;3108;263,5
24-11-2024;3109;253,39
24-11-2024;3110;219,65
24-11-2024;3111;236,29
24-11-2024;3112;275,68
24-11-2024;3113;249,98
24-11-2024;3114;194,85
24-11-2024;3115;247,96
24-11-2024;3116;195,15
24-11-2024;7015;160,77
24-11-2024;7016;123,36
24-11-2024;7017;68,78
24-11-2024;7018;157,28
24-11-2024;7019;111,7
24-11-2024;7020;121,98
24-11-2024;7021;61,71
24-11-2024;7022;156,2
24-11-2024;7024;94,61
24-11-2024;7040;144,83
24-11-2024;7071;160,64
24-11-2024;7079;168,03
24-11-2024;7080;254,32
24-11-2024;7100;242,59
24-11-2024;7101;166,15
24-11-2024;7102;103,19
24-11-2024;7103;191,34
24-11-2024;7104;147,42
24-11-2024;7105;253,72
24-11-2024;7106;209,58
24-11-2024;7107;180,75
24-11-2024;7108;144,99
24-11-2024;7110;252,14
24-11-2024;7111;218,8
24-11-2024;7112;44,43
24-11-2024;7114;184,95
24-11-2024;7115;236,35
24-11-2024;7116;126,88
24-11-2024;7117;148,39
24-11-2024;7118;45,73
24-11-2024;7119;123,26
24-11-2024;7120;195,32
24-11-2024;7121;127,03
24-11-2024;7122;219,93
24-11-2024;7123;183,47
24-11-2024;7124;173,37
24-11-2024;7125;92,36
24-11-2024;7130;172,25
24-11-2024;7131;130,41
24-11-2024;7132;246,57
24-11-2024;7133;129,92
24-11-2024;7134;147,25
24-11-2024;7135;44,37
24-11-2024;7136;152,81
24-11-2024;7137;204,44
24-11-2024;7138;182,3
25-11-2024;3001;5983,19
25-11-2024;3002;5922,3
25-11-2024;3003;259,41
25-11-2024;3004;135,63
25-11-2024;3005;6335,06
25-11-2024;3006;5705,82
25-11-2024;3007;688,65
25-11-2024;3008;4381,96
25-11-2024;3009;7421,02
25-11-2024;3010;13811,52
25-11-2024;3011;204,98
25-11-2024;3012;677,07
25-11-2024;3014;5142,45
25-11-2024;3015;9421,07
25-11-2024;3097;10352,03
25-11-2024;3098;10210,55
25-11-2024;3099;11779,48
25-11-2024;3100;16392,9
25-11-2024;3101;11846,65
25-11-2024;3102;9357,7
25-11-2024;3104;10475,53
25-11-2024;3105;10940,97
25-11-2024;3106;10316,3
25-11-2024;3107;10749,16
25-11-2024;3108;6034,06
25-11-2024;3109;8213,6
25-11-2024;3110;534,76
25-11-2024;3111;10857,28
25-11-2024;3112;10645,55
25-11-2024;3113;11034,07
25-11-2024;3114;10803,4
25-11-2024;3115;5828,89
25-11-2024;3116;10555,85
25-11-2024;7015;4066,54
25-11-2024;7016;4583,1
25-11-2024;7017;111,97
25-11-2024;7018;4715,41
25-11-2024;7019;4259,12
25-11-2024;7020;3975,78
25-11-2024;7021;4387,71
25-11-2024;7022;167,89
25-11-2024;7023;3717,08
25-11-2024;7024;4004,74
25-11-2024;7040;1904,51
25-11-2024;7071;230,57
25-11-2024;7079;1684,45
25-11-2024;7080;230,56
25-11-2024;7094;2892,77
25-11-2024;7100;1970,24
25-11-2024;7101;228,56
25-11-2024;7102;134,56
25-11-2024;7103;1646,19
25-11-2024;7104;1954,44
25-11-2024;7105;2182,65
25-11-2024;7106;206,9
25-11-2024;7107;1373,24
25-11-2024;7108;223,78
25-11-2024;7110;1989,29
25-11-2024;7111;202,41
25-11-2024;7112;229,31
25-11-2024;7114;221,73
25-11-2024;7115;2050,69
25-11-2024;7116;1990,47
25-11-2024;7117;4639,65
25-11-2024;7118;222,5
25-11-2024;7119;3975,66
25-11-2024;7120;227,9
25-11-2024;7121;258,8
25-11-2024;7122;2010,41
25-11-2024;7123;2198,85
25-11-2024;7124;160,99
25-11-2024;7125;2571,61
25-11-2024;7130;1966,71
25-11-2024;7131;138,14
25-11-2024;7132;2294,84
25-11-2024;7133;1778,13
25-11-2024;7134;2337,84
25-11-2024;7135;1780,51
25-11-2024;7136;239,1
25-11-2024;7137;224,41
25-11-2024;7138;1984,81
26-11-2024;3001;90,72
26-11-2024;3002;273,77
26-11-2024;3003;199,28
26-11-2024;3004;173,46
26-11-2024;3005;247,86
26-11-2024;3006;274,2
26-11-2024;3007;303,74
26-11-2024;3008;225
26-11-2024;3009;238,67
26-11-2024;3010;268,34
26-11-2024;3011;206,58
26-11-2024;3012;235,82
26-11-2024;3014;139,46
26-11-2024;3015;70,41
26-11-2024;3097;217,3
26-11-2024;3098;158,94
26-11-2024;3099;175,2
26-11-2024;3100;225,84
26-11-2024;3101;315,28
26-11-2024;3102;217,22
26-11-2024;3104;194,26
26-11-2024;3105;219,46
26-11-2024;3106;198,8
26-11-2024;3107;230,58
26-11-2024;3108;232,52
26-11-2024;3109;202,23
26-11-2024;3110;243,15
26-11-2024;3111;184,08
26-11-2024;3112;225,96
26-11-2024;3113;257,02
26-11-2024;3114;218,67
26-11-2024;3115;236,86
26-11-2024;3116;220,01
26-11-2024;7015;206,1
26-11-2024;7016;241,76
26-11-2024;7017;90,42
26-11-2024;7018;144,48
26-11-2024;7019;274,03
26-11-2024;7020;17,3
26-11-2024;7021;237,55
26-11-2024;7022;229,09
26-11-2024;7024;109,34
26-11-2024;7040;217,66
26-11-2024;7071;241,24
26-11-2024;7079;235,37
26-11-2024;7080;247,94
26-11-2024;7094;192,35
26-11-2024;7100;174,65
26-11-2024;7101;223,01
26-11-2024;7102;189,43
26-11-2024;7103;219,48
26-11-2024;7104;257,86
26-11-2024;7105;195,08
26-11-2024;7106;220,77
26-11-2024;7107;87,86
26-11-2024;7108;222,44
26-11-2024;7110;239,15
26-11-2024;7111;188,16
26-11-2024;7112;259,22
26-11-2024;7114;168,34
26-11-2024;7115;217,24
26-11-2024;7116;232,24
26-11-2024;7117;240,27
26-11-2024;7118;235,32
26-11-2024;7119;235,92
26-11-2024;7120;238,61
26-11-2024;7121;226,29
26-11-2024;7122;16,34
26-11-2024;7123;204,69
26-11-2024;7124;233,94
26-11-2024;7125;169,52
26-11-2024;7130;213,36
26-11-2024;7131;252,39
26-11-2024;7132;181,09
26-11-2024;7133;233,05
26-11-2024;7134;142,63
26-11-2024;7135;204,41
26-11-2024;7136;244,44
26-11-2024;7137;224,87
26-11-2024;7138;231,69
27-11-2024;3001;204,44
27-11-2024;3002;373,13
27-11-2024;3003;394,5
27-11-2024;3004;343,59
27-11-2024;3005;479,23
27-11-2024;3006;427,68
27-11-2024;3007;457,8
27-11-2024;3008;423
27-11-2024;3009;514,04
27-11-2024;3010;361,22
27-11-2024;3011;472,44
27-11-2024;3012;597,41
27-11-2024;3013;90,75
27-11-2024;3014;390,01
27-11-2024;3015;603,75
27-11-2024;3097;393,38
27-11-2024;3098;598,82
27-11-2024;3099;228,84
27-11-2024;3100;540,07
27-11-2024;3101;555,76
27-11-2024;3102;523,11
27-11-2024;3104;437,2
27-11-2024;3105;451,97
27-11-2024;3106;427,25
27-11-2024;3107;522,97
27-11-2024;3108;503,13
27-11-2024;3109;539,52
27-11-2024;3110;509,26
27-11-2024;3111;403,47
27-11-2024;3112;419,8
27-11-2024;3113;478,25
27-11-2024;3114;559,72
27-11-2024;3115;470,77
27-11-2024;3116;416,83
27-11-2024;7015;442,58
27-11-2024;7016;433,42
27-11-2024;7017;418,77
27-11-2024;7018;343,41
27-11-2024;7019;438,28
27-11-2024;7020;358,49
27-11-2024;7021;473,67
27-11-2024;7022;485,19
27-11-2024;7024;304,49
27-11-2024;7040;533,06
27-11-2024;7071;313,07
27-11-2024;7079;299,48
27-11-2024;7080;354,83
27-11-2024;7094;456,53
27-11-2024;7100;223,12
27-11-2024;7101;347,74
27-11-2024;7102;430,36
27-11-2024;7103;474,61
27-11-2024;7104;447,27
27-11-2024;7105;465,05
27-11-2024;7106;502,17
27-11-2024;7107;446,76
27-11-2024;7108;441,06
27-11-2024;7110;437,67
27-11-2024;7111;471,99
27-11-2024;7112;442,64
27-11-2024;7114;417,22
27-11-2024;7115;451,14
27-11-2024;7116;415,98
27-11-2024;7117;270,04
27-11-2024;7118;318,54
27-11-2024;7119;483,58
27-11-2024;7120;206,75
27-11-2024;7121;331,74
27-11-2024;7122;441,96
27-11-2024;7123;484,76
27-11-2024;7124;495,88
27-11-2024;7125;468,91
27-11-2024;7130;504,89
27-11-2024;7131;494,51
27-11-2024;7132;466,83
27-11-2024;7133;477,18
27-11-2024;7134;473,12
27-11-2024;7135;455,43
27-11-2024;7136;447,78
27-11-2024;7137;451,89
27-11-2024;7138;417,22
28-11-2024;3001;490,54
28-11-2024;3002;374,03
28-11-2024;3003;370,54
28-11-2024;3004;460,12
28-11-2024;3005;401,61
28-11-2024;3006;443,31
28-11-2024;3007;469,54
28-11-2024;3008;474,81
28-11-2024;3009;558,72
28-11-2024;3010;441,68
28-11-2024;3011;521,56
28-11-2024;3012;419,39
28-11-2024;3013;362,71
28-11-2024;3014;457,12
28-11-2024;3015;479,92
28-11-2024;3097;488,69
28-11-2024;3098;492,36
28-11-2024;3099;491,48
28-11-2024;3100;490,3
28-11-2024;3101;568,1
28-11-2024;3102;489,46
28-11-2024;3103;69,01
28-11-2024;3104;374,13
28-11-2024;3105;445,44
28-11-2024;3106;518,8
28-11-2024;3107;505,5
28-11-2024;3108;584,81
28-11-2024;3109;372,97
28-11-2024;3110;432,73
28-11-2024;3111;473,49
28-11-2024;3112;382,02
28-11-2024;3113;465,58
28-11-2024;3114;580,93
28-11-2024;3115;612,74
28-11-2024;3116;400,26
28-11-2024;7015;518,96
28-11-2024;7016;399,3
28-11-2024;7017;146,91
28-11-2024;7018;374,56
28-11-2024;7019;319,38
28-11-2024;7020;422,96
28-11-2024;7021;265,34
28-11-2024;7022;322,9
28-11-2024;7024;438,1
28-11-2024;7040;431,79
28-11-2024;7071;402,8
28-11-2024;7079;192,04
28-11-2024;7080;495,59
28-11-2024;7094;496,24
28-11-2024;7100;583,17
28-11-2024;7101;434,38
28-11-2024;7102;474,16
28-11-2024;7103;437,3
28-11-2024;7104;499,86
28-11-2024;7105;340,61
28-11-2024;7106;401,25
28-11-2024;7107;456,94
28-11-2024;7108;352,56
28-11-2024;7110;570,28
28-11-2024;7111;456,79
28-11-2024;7112;336,65
28-11-2024;7114;373,99
28-11-2024;7115;463,21
28-11-2024;7116;373,95
28-11-2024;7117;475,3
28-11-2024;7118;469,91
28-11-2024;7119;401,92
28-11-2024;7120;440,43
28-11-2024;7121;454,71
28-11-2024;7122;457,22
28-11-2024;7123;476,2
28-11-2024;7124;397,57
28-11-2024;7125;408,44
28-11-2024;7130;539,58
28-11-2024;7131;549,75
28-11-2024;7132;467,91
28-11-2024;7133;452,12
28-11-2024;7134;466,83
28-11-2024;7135;508,99
28-11-2024;7136;251,37
28-11-2024;7137;315,83
28-11-2024;7138;462,09
29-11-2024;3001;298,34
29-11-2024;3002;225,71
29-11-2024;3003;160,33
29-11-2024;3004;201,97
29-11-2024;3005;243,78
29-11-2024;3006;221,48
29-11-2024;3007;231,42
29-11-2024;3008;180,92
29-11-2024;3009;240,82
29-11-2024;3010;152,94
29-11-2024;3011;273,67
29-11-2024;3012;172,48
29-11-2024;3013;161,49
29-11-2024;3014;104,32
29-11-2024;3015;248,01
29-11-2024;3097;264,81
29-11-2024;3098;260,54
29-11-2024;3099;168,18
29-11-2024;3100;209,42
29-11-2024;3101;225,09
29-11-2024;3102;245,55
29-11-2024;3103;50,03
29-11-2024;3104;257,17
29-11-2024;3105;188,03
29-11-2024;3106;206,72
29-11-2024;3107;261,15
29-11-2024;3108;246,96
29-11-2024;3109;162,33
29-11-2024;3110;232,96
29-11-2024;3111;278,92
29-11-2024;3112;249,91
29-11-2024;3113;164,65
29-11-2024;3114;228,48
29-11-2024;3115;220,2
29-11-2024;3116;199,92
29-11-2024;7015;210,87
29-11-2024;7016;170,98
29-11-2024;7017;95,27
29-11-2024;7018;192,15
29-11-2024;7019;231,63
29-11-2024;7020;248,03
29-11-2024;7021;230,56
29-11-2024;7022;202,51
29-11-2024;7024;170,23
29-11-2024;7040;241,15
29-11-2024;7071;224,89
29-11-2024;7079;158,19
29-11-2024;7080;209,39
29-11-2024;7094;214,58
29-11-2024;7100;286,74
29-11-2024;7101;250,83
29-11-2024;7102;245,15
29-11-2024;7103;208,8
29-11-2024;7104;147,03
29-11-2024;7105;45,45
29-11-2024;7106;209,42
29-11-2024;7107;215,96
29-11-2024;7108;212,69
29-11-2024;7110;251,3
29-11-2024;7111;221,99
29-11-2024;7112;205,5
29-11-2024;7114;179,14
29-11-2024;7115;61,23
29-11-2024;7116;125,57
29-11-2024;7117;196,99
29-11-2024;7118;216,24
29-11-2024;7119;252,55
29-11-2024;7120;264,56
29-11-2024;7121;91,41
29-11-2024;7122;153,64
29-11-2024;7123;243,2
29-11-2024;7124;193,17
29-11-2024;7125;122,11
29-11-2024;7130;218,67
29-11-2024;7131;184,55
29-11-2024;7132;203,69
29-11-2024;7133;209,84
29-11-2024;7134;141,07
29-11-2024;7135;214,78
29-11-2024;7136;237,65
29-11-2024;7137;228,82
29-11-2024;7138;245,58
30-11-2024;3001;242,26
30-11-2024;3002;124,99
30-11-2024;3003;238,48
30-11-2024;3004;175,73
30-11-2024;3005;118,2
30-11-2024;3006;255,27
30-11-2024;3007;247,2
30-11-2024;3008;233,32
30-11-2024;3009;148,76
30-11-2024;3010;90,62
30-11-2024;3011;52,95
30-11-2024;3012;256,65
30-11-2024;3013;237,4
30-11-2024;3015;265,94
30-11-2024;3097;161,06
30-11-2024;3098;178,63
30-11-2024;3099;288,2
30-11-2024;3100;249,49
30-11-2024;3101;185,18
30-11-2024;3102;92,15
30-11-2024;3103;122,53
30-11-2024;3104;142,63
30-11-2024;3105;186,97
30-11-2024;3106;147,64
30-11-2024;3107;261,93
30-11-2024;3108;171,95
30-11-2024;3109;218,04
30-11-2024;3110;279,99
30-11-2024;3111;167,44
30-11-2024;3112;247,31
30-11-2024;3113;225,71
30-11-2024;3114;135,45
30-11-2024;3115;175,55
30-11-2024;3116;225,38
30-11-2024;7015;53,61
30-11-2024;7016;66,38
30-11-2024;7022;7,5
30-11-2024;7024;55,89
30-11-2024;7071;172,11
30-11-2024;7079;211,72
30-11-2024;7080;140,31
30-11-2024;7094;194,79
30-11-2024;7100;133,07
30-11-2024;7101;188,26
30-11-2024;7102;209,22
30-11-2024;7103;239,82
30-11-2024;7104;135,24
30-11-2024;7105;151,28
30-11-2024;7106;146,65
30-11-2024;7107;223,2
30-11-2024;7108;55
30-11-2024;7110;153,98
30-11-2024;7111;180,81
30-11-2024;7112;227,04
30-11-2024;7114;111,61
30-11-2024;7115;91,48
30-11-2024;7116;53,53
30-11-2024;7117;238,65
30-11-2024;7118;155,27
30-11-2024;7119;254,13
30-11-2024;7120;273,01
30-11-2024;7122;206,08
30-11-2024;7123;133,92
30-11-2024;7124;191,6
30-11-2024;7130;58,08
30-11-2024;7131;135,08
30-11-2024;7132;49,27
30-11-2024;7133;60,92
30-11-2024;7134;140,2
30-11-2024;7135;172,83
30-11-2024;7136;229,74
30-11-2024;7137;200,02
30-11-2024;7138;224,48
01-12-2024;3001;45,39
01-12-2024;3002;152,94
01-12-2024;3003;191,83
01-12-2024;3004;45,12
01-12-2024;3005;190,89
01-12-2024;3006;117,89
01-12-2024;3007;237,92
01-12-2024;3008;194,54
01-12-2024;3009;191,49
01-12-2024;3010;198,22
01-12-2024;3011;121,57
01-12-2024;3012;173,42
01-12-2024;3013;143,81
01-12-2024;3015;237,93
01-12-2024;3097;182,8
01-12-2024;3098;205,4
01-12-2024;3099;200,99
01-12-2024;3100;272,08
01-12-2024;3101;262,77
01-12-2024;3102;143
01-12-2024;3103;80,49
01-12-2024;3104;263,57
01-12-2024;3105;217,38
01-12-2024;3106;204,27
01-12-2024;3107;156,83
01-12-2024;3108;200,81
01-12-2024;3109;92,45
01-12-2024;3110;142,23
01-12-2024;3111;237,45
01-12-2024;3112;121,31
01-12-2024;3113;222,15
01-12-2024;3114;201,11
01-12-2024;3115;79,3
01-12-2024;3116;187,24
01-12-2024;7015;107,44
01-12-2024;7016;164,42
01-12-2024;7018;60,7
01-12-2024;7019;46,89
01-12-2024;7023;54,82
01-12-2024;7040;127,45
01-12-2024;7071;180,59
01-12-2024;7079;135,36
01-12-2024;7080;232,5
01-12-2024;7094;169,51
01-12-2024;7100;166,93
01-12-2024;7101;212,78
01-12-2024;7102;215,89
01-12-2024;7103;124,51
01-12-2024;7104;175,79
01-12-2024;7105;161,81
01-12-2024;7106;218,44
01-12-2024;7107;211,13
01-12-2024;7108;155,07
01-12-2024;7110;192,17
01-12-2024;7111;118,89
01-12-2024;7112;106,16
01-12-2024;7114;171,2
01-12-2024;7115;183,83
01-12-2024;7116;74,27
01-12-2024;7117;202,03
01-12-2024;7118;123,12
01-12-2024;7119;154,98
01-12-2024;7120;197,61
01-12-2024;7122;185,1
01-12-2024;7123;67,98
01-12-2024;7124;136,69
01-12-2024;7130;94,16
01-12-2024;7131;164,42
01-12-2024;7132;130,13
01-12-2024;7133;41,18
01-12-2024;7134;160,73
01-12-2024;7135;70,45
01-12-2024;7136;240,91
01-12-2024;7137;157,63
01-12-2024;7138;105,06
02-12-2024;3001;196,76
02-12-2024;3002;225,85
02-12-2024;3003;128,95
02-12-2024;3004;222,68
02-12-2024;3005;151,68
02-12-2024;3006;238,88
02-12-2024;3007;249,46
02-12-2024;3008;287,28
02-12-2024;3009;172,78
02-12-2024;3010;187,29
02-12-2024;3011;237,28
02-12-2024;3012;238,65
02-12-2024;3013;24,18
02-12-2024;3014;26,05
02-12-2024;3015;242,24
02-12-2024;3097;168,27
02-12-2024;3098;231,66
02-12-2024;3099;207,76
02-12-2024;3100;198,45
02-12-2024;3101;256,62
02-12-2024;3102;242,11
02-12-2024;3103;161,77
02-12-2024;3104;221,32
02-12-2024;3105;173,79
02-12-2024;3106;242,2
02-12-2024;3107;275,9
02-12-2024;3108;249,76
02-12-2024;3109;259,54
02-12-2024;3110;181,48
02-12-2024;3111;218,99
02-12-2024;3112;184,98
02-12-2024;3113;189,02
02-12-2024;3114;223,72
02-12-2024;3115;234,85
02-12-2024;3116;195,9
02-12-2024;7015;154,02
02-12-2024;7016;210,53
02-12-2024;7018;263,7
02-12-2024;7019;297,28
02-12-2024;7020;265,79
02-12-2024;7021;122,05
02-12-2024;7022;154,93
02-12-2024;7023;211,64
02-12-2024;7024;235,55
02-12-2024;7040;161,95
02-12-2024;7071;170,38
02-12-2024;7079;154,5
02-12-2024;7080;270,03
02-12-2024;7094;210,9
02-12-2024;7100;196,41
02-12-2024;7101;213,88
02-12-2024;7102;231,35
02-12-2024;7103;228,81
02-12-2024;7104;209,4
02-12-2024;7105;220,62
02-12-2024;7106;234,22
02-12-2024;7107;206,93
02-12-2024;7108;208,8
02-12-2024;7110;230,48
02-12-2024;7111;232,2
02-12-2024;7112;227,95
02-12-2024;7114;217,08
02-12-2024;7115;205,24
02-12-2024;7116;71,37
02-12-2024;7117;208,12
02-12-2024;7118;255,86
02-12-2024;7119;252,67
02-12-2024;7120;236,53
02-12-2024;7121;194,59
02-12-2024;7122;174,24
02-12-2024;7123;194,82
02-12-2024;7124;239,4
02-12-2024;7125;150,43
02-12-2024;7130;213,52
02-12-2024;7131;229,86
02-12-2024;7132;244,47
02-12-2024;7133;195,73
02-12-2024;7134;225,18
02-12-2024;7135;225,18
02-12-2024;7136;259,6
02-12-2024;7137;246,55
02-12-2024;7138;180,56
03-12-2024;3001;401,14
03-12-2024;3002;488,15
03-12-2024;3004;436,85
03-12-2024;3005;360,02
03-12-2024;3006;315,91
03-12-2024;3007;329,8
03-12-2024;3008;332,13
03-12-2024;3009;426,62
03-12-2024;3010;262,24
03-12-2024;3011;319,73
03-12-2024;3012;472,75
03-12-2024;3013;407,58
03-12-2024;3014;595,9
03-12-2024;3015;331,72
03-12-2024;3097;442,51
03-12-2024;3098;383,72
03-12-2024;3099;472,14
03-12-2024;3100;457,69
03-12-2024;3101;674,54
03-12-2024;3102;527,09
03-12-2024;3103;547,85
03-12-2024;3104;478,76
03-12-2024;3105;466,38
03-12-2024;3106;302,22
03-12-2024;3107;492,73
